순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202306,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202307,0.0,365.0
13,제주특별자치도,서귀포시,한화아쿠아플라넷제주,202308,0.0,365.0
14,제주특별자치도,서귀포시,카멜리아힐,202203,41.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202204,46.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202205,60.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202206,92.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202207,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202208,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202209,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202210,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202211,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202212,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202301,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202302,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202303,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202304,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202305,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202306,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202307,0.0,239.0
14,제주특별자치도,서귀포시,카멜리아힐,202308,0.0,239.0
15,제주특별자치도,서귀포시,서복전시관,202203,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202204,2.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202205,24.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202206,26.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202207,0.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202208,14.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202209,51.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202210,64.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202211,46.0,231.0
15,제주특별자치도,서귀포시,서복전시관,202212,4.0,231.0
